Time,Driver,LapNumber,LapTime,Compound,TyreLife,Stint,TrackStatus,PitInTime,PitOutTime,LapTimeSeconds,Year,GrandPrix
0 days 01:24:25.166000,ALB,18.0,0 days 00:01:21.960000,SOFT,12.0,2.0,1,,,81.96,2025,Spain
0 days 01:25:47.129000,ALB,19.0,0 days 00:01:21.963000,SOFT,13.0,2.0,1,,,81.963,2025,Spain
0 days 01:27:09.475000,ALB,20.0,0 days 00:01:22.346000,SOFT,14.0,2.0,1,,,82.346,2025,Spain
0 days 01:28:31.915000,ALB,21.0,0 days 00:01:22.440000,SOFT,15.0,2.0,1,,,82.44,2025,Spain
0 days 01:29:54.303000,ALB,22.0,0 days 00:01:22.388000,SOFT,16.0,2.0,1,,,82.388,2025,Spain
0 days 01:31:16.825000,ALB,23.0,0 days 00:01:22.522000,SOFT,17.0,2.0,1,,,82.522,2025,Spain
0 days 01:32:40.302000,ALB,24.0,0 days 00:01:23.477000,SOFT,18.0,2.0,1,,,83.477,2025,Spain
0 days 01:34:04.709000,ALB,25.0,0 days 00:01:24.407000,SOFT,19.0,2.0,1,,,84.407,2025,Spain
0 days 01:35:34.577000,ALB,26.0,0 days 00:01:29.868000,SOFT,20.0,2.0,1,0 days 01:35:31.882000,,89.868,2025,Spain
0 days 01:37:36.796000,ALB,27.0,0 days 00:02:02.219000,SOFT,21.0,3.0,1,0 days 01:37:34.115000,0 days 01:36:09.501000,122.219,2025,Spain
0 days 01:00:42.549000,HUL,1.0,0 days 00:01:28.901000,SOFT,1.0,1.0,1,,,88.901,2025,Spain
0 days 01:02:05.361000,HUL,2.0,0 days 00:01:22.812000,SOFT,2.0,1.0,1,,,82.812,2025,Spain
0 days 01:03:27.499000,HUL,3.0,0 days 00:01:22.138000,SOFT,3.0,1.0,1,,,82.138,2025,Spain
0 days 01:04:49.255000,HUL,4.0,0 days 00:01:21.756000,SOFT,4.0,1.0,1,,,81.756,2025,Spain
0 days 01:06:10.965000,HUL,5.0,0 days 00:01:21.710000,SOFT,5.0,1.0,1,,,81.71,2025,Spain
0 days 01:07:32.705000,HUL,6.0,0 days 00:01:21.740000,SOFT,6.0,1.0,1,,,81.74,2025,Spain
0 days 01:08:55.020000,HUL,7.0,0 days 00:01:22.315000,SOFT,7.0,1.0,1,,,82.315,2025,Spain
0 days 01:10:17.283000,HUL,8.0,0 days 00:01:22.263000,SOFT,8.0,1.0,1,,,82.263,2025,Spain
0 days 01:11:43.134000,HUL,9.0,0 days 00:01:25.851000,SOFT,9.0,1.0,1,0 days 01:11:40.454000,,85.851,2025,Spain
0 days 01:13:22.029000,HUL,10.0,0 days 00:01:38.895000,MEDIUM,1.0,2.0,1,,0 days 01:12:02.768000,98.895,2025,Spain
0 days 01:14:43.492000,HUL,11.0,0 days 00:01:21.463000,MEDIUM,2.0,2.0,1,,,81.463,2025,Spain
0 days 01:16:05.277000,HUL,12.0,0 days 00:01:21.785000,MEDIUM,3.0,2.0,1,,,81.785,2025,Spain
0 days 01:17:28.178000,HUL,13.0,0 days 00:01:22.901000,MEDIUM,4.0,2.0,1,,,82.901,2025,Spain
0 days 01:18:50.785000,HUL,14.0,0 days 00:01:22.607000,MEDIUM,5.0,2.0,1,,,82.607,2025,Spain
0 days 01:20:12.585000,HUL,15.0,0 days 00:01:21.800000,MEDIUM,6.0,2.0,1,,,81.8,2025,Spain
0 days 01:21:34.134000,HUL,16.0,0 days 00:01:21.549000,MEDIUM,7.0,2.0,1,,,81.549,2025,Spain
0 days 01:22:55.963000,HUL,17.0,0 days 00:01:21.829000,MEDIUM,8.0,2.0,1,,,81.829,2025,Spain
0 days 01:24:18.062000,HUL,18.0,0 days 00:01:22.099000,MEDIUM,9.0,2.0,1,,,82.099,2025,Spain
0 days 01:25:40.365000,HUL,19.0,0 days 00:01:22.303000,MEDIUM,10.0,2.0,1,,,82.303,2025,Spain
0 days 01:27:02.029000,HUL,20.0,0 days 00:01:21.664000,MEDIUM,11.0,2.0,1,,,81.664,2025,Spain
0 days 01:28:23.744000,HUL,21.0,0 days 00:01:21.715000,MEDIUM,12.0,2.0,1,,,81.715,2025,Spain
0 days 01:29:46.103000,HUL,22.0,0 days 00:01:22.359000,MEDIUM,13.0,2.0,1,,,82.359,2025,Spain
0 days 01:31:07.864000,HUL,23.0,0 days 00:01:21.761000,MEDIUM,14.0,2.0,1,,,81.761,2025,Spain
0 days 01:32:31.298000,HUL,24.0,0 days 00:01:23.434000,MEDIUM,15.0,2.0,1,,,83.434,2025,Spain
0 days 01:33:53.405000,HUL,25.0,0 days 00:01:22.107000,MEDIUM,16.0,2.0,1,,,82.107,2025,Spain
0 days 01:35:15.142000,HUL,26.0,0 days 00:01:21.737000,MEDIUM,17.0,2.0,1,,,81.737,2025,Spain
0 days 01:36:36.696000,HUL,27.0,0 days 00:01:21.554000,MEDIUM,18.0,2.0,1,,,81.554,2025,Spain
0 days 01:37:57.405000,HUL,28.0,0 days 00:01:20.709000,MEDIUM,19.0,2.0,1,,,80.709,2025,Spain
0 days 01:39:18.749000,HUL,29.0,0 days 00:01:21.344000,MEDIUM,20.0,2.0,1,,,81.344,2025,Spain
0 days 01:40:39.944000,HUL,30.0,0 days 00:01:21.195000,MEDIUM,21.0,2.0,1,,,81.195,2025,Spain
0 days 01:42:01.104000,HUL,31.0,0 days 00:01:21.160000,MEDIUM,22.0,2.0,1,,,81.16,2025,Spain
0 days 01:43:23.042000,HUL,32.0,0 days 00:01:21.938000,MEDIUM,23.0,2.0,1,,,81.938,2025,Spain
0 days 01:44:44.456000,HUL,33.0,0 days 00:01:21.414000,MEDIUM,24.0,2.0,1,,,81.414,2025,Spain
0 days 01:46:06.066000,HUL,34.0,0 days 00:01:21.610000,MEDIUM,25.0,2.0,1,,,81.61,2025,Spain
0 days 01:47:27.472000,HUL,35.0,0 days 00:01:21.406000,MEDIUM,26.0,2.0,1,,,81.406,2025,Spain
0 days 01:48:48.597000,HUL,36.0,0 days 00:01:21.125000,MEDIUM,27.0,2.0,1,,,81.125,2025,Spain
0 days 01:50:09.862000,HUL,37.0,0 days 00:01:21.265000,MEDIUM,28.0,2.0,1,,,81.265,2025,Spain
0 days 01:51:31.364000,HUL,38.0,0 days 00:01:21.502000,MEDIUM,29.0,2.0,1,,,81.502,2025,Spain
0 days 01:52:52.752000,HUL,39.0,0 days 00:01:21.388000,MEDIUM,30.0,2.0,1,,,81.388,2025,Spain
0 days 01:54:14.266000,HUL,40.0,0 days 00:01:21.514000,MEDIUM,31.0,2.0,1,,,81.514,2025,Spain
0 days 01:55:35.396000,HUL,41.0,0 days 00:01:21.130000,MEDIUM,32.0,2.0,1,,,81.13,2025,Spain
0 days 01:56:56.750000,HUL,42.0,0 days 00:01:21.354000,MEDIUM,33.0,2.0,1,,,81.354,2025,Spain
0 days 01:58:18.433000,HUL,43.0,0 days 00:01:21.683000,MEDIUM,34.0,2.0,1,,,81.683,2025,Spain
0 days 01:59:40.525000,HUL,44.0,0 days 00:01:22.092000,MEDIUM,35.0,2.0,1,,,82.092,2025,Spain
0 days 02:01:06.114000,HUL,45.0,0 days 00:01:25.589000,MEDIUM,36.0,2.0,1,0 days 02:01:03.489000,,85.589,2025,Spain
0 days 02:02:45.266000,HUL,46.0,0 days 00:01:39.152000,SOFT,1.0,3.0,1,,0 days 02:01:25.408000,99.152,2025,Spain
0 days 02:04:06.077000,HUL,47.0,0 days 00:01:20.811000,SOFT,2.0,3.0,1,,,80.811,2025,Spain
0 days 02:05:26.882000,HUL,48.0,0 days 00:01:20.805000,SOFT,3.0,3.0,1,,,80.805,2025,Spain
0 days 02:06:47.581000,HUL,49.0,0 days 00:01:20.699000,SOFT,4.0,3.0,1,,,80.699,2025,Spain
0 days 02:08:07.375000,HUL,50.0,0 days 00:01:19.794000,SOFT,5.0,3.0,1,,,79.794,2025,Spain
0 days 02:09:27.311000,HUL,51.0,0 days 00:01:19.936000,SOFT,6.0,3.0,1,,,79.936,2025,Spain
0 days 02:10:47.298000,HUL,52.0,0 days 00:01:19.987000,SOFT,7.0,3.0,1,,,79.987,2025,Spain
0 days 02:12:08.431000,HUL,53.0,0 days 00:01:21.133000,SOFT,8.0,3.0,1,,,81.133,2025,Spain
0 days 02:13:41.246000,HUL,54.0,0 days 00:01:32.815000,SOFT,9.0,3.0,124,,,92.815,2025,Spain
0 days 02:15:30.721000,HUL,55.0,0 days 00:01:49.475000,SOFT,10.0,3.0,4,,,109.475,2025,Spain
0 days 02:17:04.470000,HUL,56.0,0 days 00:01:33.749000,SOFT,11.0,3.0,4,0 days 02:17:01.732000,,93.749,2025,Spain
0 days 02:18:54.366000,HUL,57.0,0 days 00:01:49.896000,SOFT,1.0,4.0,4,,0 days 02:17:23.773000,109.896,2025,Spain
0 days 02:20:33.415000,HUL,58.0,0 days 00:01:39.049000,SOFT,2.0,4.0,4,,,99.049,2025,Spain
0 days 02:22:37.709000,HUL,59.0,0 days 00:02:04.294000,SOFT,3.0,4.0,4,,,124.294,2025,Spain
0 days 02:24:34.624000,HUL,60.0,0 days 00:01:56.915000,SOFT,4.0,4.0,41,,,116.915,2025,Spain
0 days 02:25:53.647000,HUL,61.0,0 days 00:01:19.023000,SOFT,5.0,4.0,1,,,79.023,2025,Spain
0 days 02:27:11.929000,HUL,62.0,0 days 00:01:18.282000,SOFT,6.0,4.0,1,,,78.282,2025,Spain
0 days 02:28:29.504000,HUL,63.0,0 days 00:01:17.575000,SOFT,7.0,4.0,1,,,77.575,2025,Spain
0 days 02:29:48.119000,HUL,64.0,0 days 00:01:18.615000,SOFT,8.0,4.0,1,,,78.615,2025,Spain
0 days 02:31:06.175000,HUL,65.0,0 days 00:01:18.056000,SOFT,9.0,4.0,1,,,78.056,2025,Spain
0 days 02:32:24.671000,HUL,66.0,0 days 00:01:18.496000,SOFT,10.0,4.0,1,,,78.496,2025,Spain
0 days 01:00:43.601000,LAW,1.0,0 days 00:01:29.953000,SOFT,1.0,1.0,1,,,89.953,2025,Spain
0 days 01:02:06.821000,LAW,2.0,0 days 00:01:23.220000,SOFT,2.0,1.0,1,,,83.22,2025,Spain
0 days 01:03:29.455000,LAW,3.0,0 days 00:01:22.634000,SOFT,3.0,1.0,1,,,82.634,2025,Spain
0 days 01:04:51.486000,LAW,4.0,0 days 00:01:22.031000,SOFT,4.0,1.0,1,,,82.031,2025,Spain
0 days 01:06:13.909000,LAW,5.0,0 days 00:01:22.423000,SOFT,5.0,1.0,1,,,82.423,2025,Spain
0 days 01:07:36.046000,LAW,6.0,0 days 00:01:22.137000,SOFT,6.0,1.0,1,,,82.137,2025,Spain
0 days 01:08:58.741000,LAW,7.0,0 days 00:01:22.695000,SOFT,7.0,1.0,1,,,82.695,2025,Spain
0 days 01:10:21.671000,LAW,8.0,0 days 00:01:22.930000,SOFT,8.0,1.0,1,,,82.93,2025,Spain
0 days 01:11:44.909000,LAW,9.0,0 days 00:01:23.238000,SOFT,9.0,1.0,1,,,83.238,2025,Spain
0 days 01:13:07.609000,LAW,10.0,0 days 00:01:22.700000,SOFT,10.0,1.0,1,,,82.7,2025,Spain
0 days 01:14:30.094000,LAW,11.0,0 days 00:01:22.485000,SOFT,11.0,1.0,1,,,82.485,2025,Spain
0 days 01:15:52.922000,LAW,12.0,0 days 00:01:22.828000,SOFT,12.0,1.0,1,,,82.828,2025,Spain
0 days 01:17:15.199000,LAW,13.0,0 days 00:01:22.277000,SOFT,13.0,1.0,1,,,82.277,2025,Spain
0 days 01:18:37.391000,LAW,14.0,0 days 00:01:22.192000,SOFT,14.0,1.0,1,,,82.192,2025,Spain
0 days 01:19:59.359000,LAW,15.0,0 days 00:01:21.968000,SOFT,15.0,1.0,1,,,81.968,2025,Spain
0 days 01:21:21.326000,LAW,16.0,0 days 00:01:21.967000,SOFT,16.0,1.0,1,,,81.967,2025,Spain
0 days 01:22:43.634000,LAW,17.0,0 days 00:01:22.308000,SOFT,17.0,1.0,1,,,82.308,2025,Spain
0 days 01:24:11.080000,LAW,18.0,0 days 00:01:27.446000,SOFT,18.0,1.0,1,0 days 01:24:08.445000,,87.446,2025,Spain
0 days 01:25:51.123000,LAW,19.0,0 days 00:01:40.043000,MEDIUM,1.0,2.0,1,,0 days 01:24:30.391000,100.043,2025,Spain
0 days 01:27:12.467000,LAW,20.0,0 days 00:01:21.344000,MEDIUM,2.0,2.0,1,,,81.344,2025,Spain
0 days 01:28:33.654000,LAW,21.0,0 days 00:01:21.187000,MEDIUM,3.0,2.0,1,,,81.187,2025,Spain
